feature,importance
"categorical__industry_description_ Circuit breakers, air, manufacturing",0.0
"categorical__industry_description_ Circuit boards, printed, bare, manufacturing",0.0
categorical__industry_description_ Circuit board making machinery manufacturing,0.0
categorical__industry_description_ Cigarettes manufacturing,0.0
"categorical__industry_description_ Cigarette tow, cellulosic fiber, manufacturing",0.0
categorical__industry_description_ Cigarette lighter flints manufacturing,0.0
"categorical__industry_description_ Cigarette cases, precious metal, manufacturing",0.0
categorical__industry_description_ Cigar stores,0.0
categorical__industry_description_ Cigar manufacturing,0.0
"categorical__industry_description_ Cleaning building exteriors (except sand blasting, window cleaning)",0.0
categorical__industry_description_ Cleaning and descaling metals and metal products for the trade,0.0
"categorical__industry_description_ Cleaning (e.g., power sweeping, washing) driveways and parking lots",0.0
categorical__industry_description_ Clean room apparel supply services,0.0
categorical__industry_description_ Clayworking and tempering machinery manufacturing,0.0
"categorical__industry_description_ Clay, natural, mining and/or beneficiating",0.0
"categorical__industry_description_ Clay, fire, mining and/or beneficiating",0.0
"categorical__industry_description_ Clay, ceramic and refractory minerals, mining and/or beneficiating",0.0
"categorical__industry_description_ Clay refractories (e.g., mortar, brick, tile, block) manufacturing",0.0
"categorical__industry_description_ Clamps, surgical, manufacturing",0.0
"categorical__industry_description_ Claims processing services, insurance, third-party",0.0
categorical__industry_description_ Civil engineering services,0.0
categorical__industry_description_ City bus services (except mixed mode),0.0
"categorical__industry_description_ Cloth, woven wire, made from purchased wire",0.0
categorical__industry_description_ Closet organizer system installation,0.0
categorical__industry_description_ Clinics/centers of health practitioners from more than one industry practicing within the same establishment,0.0
"categorical__industry_description_ Clinical psychologists' offices (e.g., centers, clinics)",0.0
"categorical__industry_description_ Clinical pharmacists' offices (e.g., centers, clinics)",0.0
"categorical__industry_description_ Clearinghouses, commodity exchange or securities exchange",0.0
categorical__industry_description_ Cleaning swimming pools,0.0
"categorical__industry_description_ Cleaning services, carpet and rug",0.0
categorical__industry_description_ Cleaning oil and gas field lease tanks on a contract basis,0.0
categorical__industry_description_ Cleaning offices,0.0
"categorical__industry_description_ Cleaning machinery, mining-type, manufacturing",0.0
categorical__industry_description_ Cleaning homes,0.0
categorical__industry_description_ Cleaning carpets,0.0
categorical__industry_description_ Cleaning building interiors during and immediately after construction,0.0
"categorical__industry_description_ Coal hauling, truck, local",0.0
"categorical__industry_description_ Coal dealers, direct selling",0.0
"categorical__industry_description_ Coal chutes, sheet metal (except stampings), manufacturing",0.0
categorical__industry_description_ Coal and ore conveyors manufacturing,0.0
"categorical__industry_description_ Cloths, dusting and polishing, chemically treated, manufacturing",0.0
"categorical__industry_description_ Clothing, women's, children's, and infants', merchant wholesalers",0.0
"categorical__industry_description_ Clothing, waterproof, cut and sewn from purchased fabric (except apparel contractors)",0.0
"categorical__industry_description_ Clothing, men's and boys', merchant wholesalers",0.0
"categorical__industry_description_ Clothing stores, women's and girls'",0.0
"categorical__industry_description_ Clothing stores, used",0.0
"categorical__industry_description_ Clothing stores, family",0.0
categorical__industry_description_ Clothing design services,0.0
"categorical__industry_description_ Clothing accessories, women's, children's, and infants', merchant wholesalers",0.0
"categorical__industry_description_ Clothespins, plastics, manufacturing",0.0
"categorical__industry_description_ Clothes hangers, plastics, manufacturing",0.0
"categorical__industry_description_ Codeine and derivatives (i.e., basic chemicals) manufacturing",0.0
categorical__industry_description_ Cod fishing,0.0
"categorical__industry_description_ Cocks, drain, plumbing, manufacturing",0.0
"categorical__industry_description_ Cobalt compounds, not specified elsewhere by process, manufacturing",0.0
categorical__industry_description_ Coaxial mechanical face seals manufacturing,0.0
categorical__industry_description_ Coaxial connectors manufacturing,0.0
"categorical__industry_description_ Coats (except fur, leather, waterproof), men's and boys', cut and sewn from purchased fabric (except apparel contractors)",0.0
categorical__industry_description_ Coating purchased papers for packaging applications,0.0
categorical__industry_description_ Coating purchased papers for nonpackaging applications (except photosensitive paper),0.0
categorical__industry_description_ Coating of metal and metal products with plastics for the trade,0.0
"categorical__industry_description_ Coating compounds, tar, made from purchased asphaltic materials",0.0
categorical__industry_description_ Coated board made in paperboard mills,0.0
"categorical__industry_description_ Coat trimmings, fabric, cut and sew apparel contractors",0.0
categorical__industry_description_ Coastal passenger transportation to and from domestic ports,0.0
"categorical__industry_description_ Coal mining support services (tunneling, blasting, training, overburden removal)(except site preparation and related construction contractor activities)",0.0
categorical__industry_description_ Coils for motors and generators manufacturing,0.0
"categorical__industry_description_ Coiled springs (except clock, watch), light gauge, made from purchased wire or strip, manufacturing",0.0
"categorical__industry_description_ Coil winding and cutting machinery, metalworking, manufacturing",0.0
categorical__industry_description_ Cofferdam construction,0.0
"categorical__industry_description_ Coffee-break service providers, direct selling",0.0
"categorical__industry_description_ Coffee, instant and freeze dried, manufacturing",0.0
"categorical__industry_description_ Coffee, blended, manufacturing",0.0
"categorical__industry_description_ Coffee shops, on premise brewing",0.0
categorical__industry_description_ Coffee roasting,0.0
categorical__industry_description_ Coffee merchant wholesalers,0.0
"categorical__industry_description_ Coffee makers and urns, commercial-type, manufacturing",0.0
categorical__industry_description_ Coffee farming,0.0
categorical__industry_description_ Coffee extracts manufacturing,0.0
"categorical__industry_description_ Coffee and tea (i.e., packaged) stores",0.0
"categorical__industry_description_ Coding, dating, and imprinting packaging machinery manufacturing",0.0
categorical__industry_description_ Collection agencies,0.0
"categorical__industry_description_ Collecting and distributing agents, laundry and drycleaning",0.0
"categorical__industry_description_ Collars, shaft for power transmission equipment, manufacturing",0.0
"categorical__industry_description_ Collard farming, field, bedding plant and seed production",0.0
categorical__industry_description_ Collagen sausage casings made from purchased hides,0.0
"categorical__industry_description_ Cole slaw, fresh, manufacturing",0.0
categorical__industry_description_ Cold storage plant construction,0.0
categorical__industry_description_ Cold storage locker services,0.0
"categorical__industry_description_ Cold rolling steel shapes (e.g., bar, plate, rod, sheet, strip) made from purchased steel",0.0
"categorical__industry_description_ Cold forgings made from purchased iron or steel, unfinished",0.0
"categorical__industry_description_ Coke oven products (e.g., coke, gases, tars) made in coke oven establishments",0.0
"categorical__industry_description_ Coke oven gas, production and distribution",0.0
"categorical__industry_description_ Coin-operated laundry and drycleaning routes (i.e., concession operators)",0.0
"categorical__industry_description_ Coils, pipe, made from purchased metal pipe",0.0
"categorical__industry_description_ Coils, ignition, internal combustion engines, manufacturing",0.0
"categorical__industry_description_ Combustors, hazardous waste",0.0
"categorical__industry_description_ Combs, plastics, manufacturing",0.0
"categorical__industry_description_ Combs, metal, manufacturing",0.0
"categorical__industry_description_ Combining, agricultural",0.0
"categorical__industry_description_ Combines (i.e., harvester-threshers) manufacturing",0.0
"categorical__industry_description_ Combination livestock farming (except dairy, poultry)",0.0
"categorical__industry_description_ Columns, fractionating, heavy gauge metal, manufacturing",0.0
"categorical__industry_description_ Columns, architectural or ornamental plaster work, manufacturing",0.0
"categorical__industry_description_ Color pigments, organic (except animal black, bone black), manufacturing",0.0
"categorical__industry_description_ Color pigments, inorganic (except bone black, carbon black, lamp black), manufacturing",0.0
"categorical__industry_description_ Colonscopes, electromedical, manufacturing",0.0
"categorical__industry_description_ Collets (i.e., a machine tool accessory) manufacturing",0.0
"categorical__industry_description_ Colleges, community",0.0
"categorical__industry_description_ Collector's items, mail-order houses",0.0
"categorical__industry_description_ Collection, treatment, and disposal of waste through a sewer system",0.0
categorical__industry_description_ Commercial lithographic (offset) printing (except books),0.0
"categorical__industry_description_ Commercial lighting fixtures, electric, manufacturing",0.0
"categorical__industry_description_ Commercial kitchen food preparation equipment (e.g., mixers, ovens, stoves) installation",0.0
categorical__industry_description_ Commercial gravure printing (except books),0.0
categorical__industry_description_ Commercial freezer installation,0.0
categorical__industry_description_ Commercial flexographic printing (except books),0.0
categorical__industry_description_ Commercial digital printing (except books),0.0
categorical__industry_description_ Commercial building rental or leasing,0.0
categorical__industry_description_ Commercial banking,0.0
categorical__industry_description_ Commercial art services,0.0
categorical__industry_description_ Commercial and industrial machinery repair and maintenance services,0.0
categorical__industry_description_ Comforters made from purchased fabrics,0.0
"categorical__industry_description_ Combustors, nonhazardous solid waste",0.0
categorical__industry_description_ Communication antenna construction,0.0
categorical__industry_description_ Common sand quarrying and/or beneficiating,0.0
categorical__industry_description_ Commodity inspection services,0.0
categorical__industry_description_ Commodity contracts brokerages,0.0
"categorical__industry_description_ Commercials, television, production",0.0
categorical__industry_description_ Commercial-type door installation,0.0
categorical__industry_description_ Commercial stationery supplies merchant wholesalers,0.0
categorical__industry_description_ Commercial screen printing,0.0
categorical__industry_description_ Commercial refrigeration system installation,0.0
categorical__industry_description_ Commercial refrigeration equipment repair and maintenance services,0.0
categorical__industry_description_ Commercial real estate property managers' offices,0.0
categorical__industry_description_ Commercial real estate agencies,0.0
categorical__industry_description_ Commercial property managing,0.0
categorical__industry_description_ Commercial photography services,0.0
"categorical__industry_description_ Community development agencies, government",0.0
categorical__industry_description_ Community colleges offering a wide variety of academic and technical training,0.0
categorical__industry_description_ Community colleges,0.0
categorical__industry_description_ Community chests,0.0
"categorical__industry_description_ Community centers (except recreational only), adult",0.0
categorical__industry_description_ Community action service agencies,0.0
categorical__industry_description_ Communion wafer manufacturing,0.0
"categorical__industry_description_ Communications wire or cable, nonferrous metals (except aluminum, copper), made from purchased nonferrous metals (except aluminum, copper) in wire drawing plants",0.0
"categorical__industry_description_ Communications wire and cable, nonferrous, made from purchased nonferrous wire",0.0
"categorical__industry_description_ Communications equipment, mobile and microwave, manufacturing",0.0
categorical__industry_description_ Communications commissions,0.0
categorical__industry_description_ Communication tower construction,0.0
categorical__industry_description_ Communication equipment installation,0.0
"categorical__industry_description_ Communication design services, visual",0.0
categorical__industry_description_ Compression modified wood manufacturing,0.0
categorical__industry_description_ Compressed and liquefied industrial gas manufacturing,0.0
categorical__industry_description_ Compost manufacturing,0.0
"categorical__industry_description_ Complete feed, livestock, manufacturing",0.0
"categorical__industry_description_ Compasses, gyroscopic and magnetic (except portable), manufacturing",0.0
"categorical__industry_description_ Comparators, optical, manufacturing",0.0
"categorical__industry_description_ Companion services for disabled persons, the elderly, and persons diagnosed with intellectual and developmental disabilities",0.0
"categorical__industry_description_ Compacts, precious metal, manufacturing",0.0
"categorical__industry_description_ Commuter transit systems, mixed mode (e.g., bus, commuter rail, subway combination)",0.0
"categorical__industry_description_ Commuter air carriers, scheduled",0.0
"categorical__industry_description_ Commutators, electric motor, manufacturing",0.0
categorical__industry_description_ Community theaters,0.0
categorical__industry_description_ Community social service program administration,0.0
"categorical__industry_description_ Community recreation programs, government",0.0
"categorical__industry_description_ Community meals, social services",0.0
categorical__industry_description_ Community health programs administration,0.0
"categorical__industry_description_ Computer program or software development, custom",0.0
categorical__industry_description_ Computer printer toner cartridges manufacturing,0.0
categorical__industry_description_ Computer peripheral equipment merchant wholesalers,0.0
categorical__industry_description_ Computer input preparation services,0.0
"categorical__industry_description_ Computer furniture, wood household-type, manufacturing",0.0
categorical__industry_description_ Computer equipment repair and maintenance services without retailing new computers,0.0
categorical__industry_description_ Computer disaster recovery services,0.0
"categorical__industry_description_ Computer cable sets (e.g., monitor, printer) manufacturing",0.0
categorical__industry_description_ Computer and related hardware research and development laboratories or services,0.0
categorical__industry_description_ Computer Systems Design Services,0.0
"categorical__industry_description_ Compressors, motor vehicle air-conditioning, manufacturing",0.0
"categorical__industry_description_ Compressors, air-conditioning, merchant wholesalers",0.0
"categorical__industry_description_ Compressors, air and gas, general purpose-type, manufacturing",0.0
"categorical__industry_description_ Compressors (except air-conditioning, refrigeration) merchant wholesalers",0.0
"categorical__industry_description_ Concentrates, flavoring (except coffee based), manufacturing",0.0
"categorical__industry_description_ Concentrated medicinal chemicals, uncompounded, manufacturing",0.0
categorical__industry_description_ Computers merchant wholesalers,0.0
categorical__industry_description_ Computers manufacturing,0.0
categorical__industry_description_ Computer systems integrator services,0.0
categorical__industry_description_ Computer systems integration design consulting services,0.0
categorical__industry_description_ Computer systems integration analysis and design services,0.0
"categorical__industry_description_ Computer systems facilities (i.e., clients' facilities) management and operation services",0.0
"categorical__industry_description_ Computer software, packaged, merchant wholesalers",0.0
"categorical__industry_description_ Computer software, mail-order houses",0.0
"categorical__industry_description_ Computer software support services, custom",0.0
"categorical__industry_description_ Computer software publishers, packaged",0.0
categorical__industry_description_ Computer software consulting services or consultants,0.0
"categorical__industry_description_ Computer software analysis and design services, custom",0.0
"categorical__industry_description_ Computer repair and maintenance services, without retailing new computers",0.0
"categorical__industry_description_ Computer programming services, custom",0.0
categorical__industry_description_ Concrete patio construction,0.0
"categorical__industry_description_ Concrete mixing machinery, portable, manufacturing",0.0
"categorical__industry_description_ Concrete furniture (e.g., benches, tables) manufacturing",0.0
"categorical__industry_description_ Concrete forms, sheet metal (except stampings), manufacturing",0.0
categorical__industry_description_ Concrete form contractors,0.0
categorical__industry_description_ Concrete floor surfacing,0.0
categorical__industry_description_ Concrete finishing machinery manufacturing,0.0
categorical__industry_description_ Concrete finishing,0.0
"categorical__industry_description_ Concrete coating, glazing or sealing",0.0
categorical__industry_description_ Concrete breaking and cutting for demolition,0.0
categorical__industry_description_ Concrete block laying,0.0
"categorical__industry_description_ Concrete additive preparations (e.g., curing, hardening) manufacturing",0.0
"categorical__industry_description_ Concession operators, amusement device (except gambling) and ride",0.0
categorical__industry_description_ Concert organizers with facilities,0.0
"categorical__industry_description_ Concrete, dry mixture, manufacturing",0.0
categorical__industry_description_ Concrete tanks manufacturing,0.0
categorical__industry_description_ Concrete repair,0.0
categorical__industry_description_ Concrete reinforcing mesh made from purchased wire,0.0
categorical__industry_description_ Concrete reinforcing bar (rebar) made in iron and steel mills,0.0
categorical__industry_description_ Concrete reinforcement placement,0.0
"categorical__industry_description_ Concrete pumping (i.e., placement)",0.0
categorical__industry_description_ Concrete products forming machinery manufacturing,0.0
categorical__industry_description_ Concrete processing equipment merchant wholesalers,0.0
categorical__industry_description_ Concrete pouring,0.0
"categorical__industry_description_ Concrete paving (i.e., highway, road, street, public sidewalk)",0.0
"categorical__industry_description_ Confectionery snack shops, made on premises with carryout services",0.0
categorical__industry_description_ Confectionery merchant wholesalers,0.0
categorical__industry_description_ Confectionery chocolate made from cacao beans,0.0
categorical__industry_description_ Confectioner's powdered sugar manufacturing,0.0
"categorical__industry_description_ Cones, ice cream, manufacturing",0.0
"categorical__industry_description_ Conduits, concrete, manufacturing",0.0
"categorical__industry_description_ Conduits and fittings, electrical, manufacturing",0.0
"categorical__industry_description_ Conduit, welded and lock joint, made from purchased iron or steel",0.0
"categorical__industry_description_ Conductor connectors, solderless connectors, sleeves, or soldering lugs, manufacturing",0.0
"categorical__industry_description_ Condominium, multifamily, construction general contractors",0.0
"categorical__industry_description_ Condominium managers' offices, residential",0.0
"categorical__industry_description_ Condensing units, air-conditioning, merchant wholesalers",0.0
"categorical__industry_description_ Condenser boxes, metal, manufacturing",0.0
"categorical__industry_description_ Condensed, evaporated or powdered whey, manufacturing",0.0
categorical__industry_description_ Condensed and evaporated milk machinery manufacturing,0.0
categorical__industry_description_ Construction form rental,0.0
categorical__industry_description_ Construction equipment (except crane) rental with operator,0.0
categorical__industry_description_ Construction engineering services,0.0
"categorical__industry_description_ Construction elevator (i.e., temporary use during construction) erection and dismantling",0.0
"categorical__industry_description_ Construction adhesives (except asphalt, gypsum base) manufacturing",0.0
"categorical__industry_description_ Constant velocity joints, automotive, truck, and bus, manufacturing",0.0
categorical__industry_description_ Conservation areas,0.0
categorical__industry_description_ Conservation and reclamation agencies,0.0
"categorical__industry_description_ Connectors, solderless (wiring devices), manufacturing",0.0
"categorical__industry_description_ Connectors, electronic, merchant wholesalers",0.0
"categorical__industry_description_ Connectors, electronic (e.g., coaxial, cylindrical, printed circuit, rack and panel), manufacturing",0.0
"categorical__industry_description_ Connectors, electric cord, manufacturing",0.0
categorical__industry_description_ Connectors and terminals for electrical devices manufacturing,0.0
"categorical__industry_description_ Conference center, no promotion of events, rental or leasing",0.0
"categorical__industry_description_ Confectionery, nonchocolate, manufacturing",0.0
"categorical__industry_description_ Confectionery stores, packaged, retailing only",0.0
"categorical__industry_description_ Construction management, residential remodeling",0.0
"categorical__industry_description_ Construction management, oil refinery and petrochemical complex",0.0
"categorical__industry_description_ Construction management, multifamily building",0.0
"categorical__industry_description_ Construction management, mass transit",0.0
"categorical__industry_description_ Construction management, marine structure",0.0
"categorical__industry_description_ Construction management, dam",0.0
categorical__industry_description_ Construction machinery and equipment rental or leasing without operator,0.0
"categorical__industry_description_ Contacts, electrical (except carbon and graphite), manufacturing",0.0
"categorical__industry_description_ Consumption meters (e.g., gas, water) manufacturing",0.0
"categorical__industry_description_ Consumer-type electronic stores (e.g., televisions, computers, cameras)",0.0
categorical__industry_description_ Consumer lending,0.0
categorical__industry_description_ Consumer electronics repair and maintenance services without retailing new consumer electronics,0.0
categorical__industry_description_ Consumer electronics rental,0.0
categorical__industry_description_ Consumer electronics merchant wholesalers,0.0
categorical__industry_description_ Consumer credit counseling services,0.0
categorical__industry_description_ Consulting engineers' offices,0.0
categorical__industry_description_ Construction-type tractors and attachments manufacturing,0.0
categorical__industry_description_ Construction sand or gravel dredging,0.0
"categorical__industry_description_ Construction sand and gravel beneficiating (e.g., grinding, screening, washing)",0.0
"categorical__industry_description_ Construction materials, electrical, merchant wholesalers",0.0
categorical__industry_description_ Aircraft engine rebuilding,0.0
categorical__industry_description_ Aircraft engine overhauling,0.0
"categorical__industry_description_ Aircraft engine and engine parts (except carburetors, pistons, piston rings, valves) manufacturing",0.0
categorical__industry_description_ Airport terminal construction,0.0
categorical__industry_description_ Airport shuttle services,0.0
"categorical__industry_description_ Airport runway line painting (e.g., striping)",0.0
"categorical__industry_description_ Airport operators (e.g., civil, international, national)",0.0
"categorical__industry_description_ Airport limousine services (i.e., shuttle)",0.0
categorical__industry_description_ Airport lighting transformers manufacturing,0.0
categorical__industry_description_ Airport cargo handling services,0.0
categorical__industry_description_ Airport building construction,0.0
categorical__industry_description_ Airport baggage handling services,0.0
"categorical__industry_description_ Airlocks, fabricated metal plate work, manufacturing",0.0
categorical__industry_description_ Airline food services contractors,0.0
categorical__industry_description_ Airfreshners manufacturing,0.0
categorical__industry_description_ Airframe equipment instruments manufacturing,0.0
"categorical__industry_description_ Construction management, water and sewer line",0.0
"categorical__industry_description_ Construction management, water and sewage treatment plant",0.0
"categorical__industry_description_ Construction management, tunnel",0.0
"categorical__industry_description_ Control equipment, electric, manufacturing",0.0
"categorical__industry_description_ Control circuit relays, industrial, manufacturing",0.0
"categorical__industry_description_ Control circuit devices, magnet and solid-state, manufacturing",0.0
categorical__industry_description_ Contract services (except site preparation and related construction contractor activities) for oil and gas fields,0.0
categorical__industry_description_ Contemporary art museums,0.0
"categorical__industry_description_ Containers, wood, manufacturing",0.0
"categorical__industry_description_ Containers, light gauge metal (except cans), manufacturing",0.0
"categorical__industry_description_ Containers, industrial, merchant wholesalers",0.0
"categorical__industry_description_ Containers, foil (except bags), manufacturing",0.0
"categorical__industry_description_ Containers, air cargo, light gauge metal, manufacturing",0.0
"categorical__industry_description_ Containers for packaging, bottling, and canning, glass, manufacturing",0.0
categorical__industry_description_ Container ship building,0.0
"categorical__industry_description_ Contacts, electrical, carbon and graphite, manufacturing",0.0
categorical__industry_description_ Converting textiles,0.0
"categorical__industry_description_ Convertible tops for automotive, truck, and bus, manufacturing",0.0
categorical__industry_description_ Converted paper (except stationery and office supplies) merchant wholesalers,0.0
"categorical__industry_description_ Convention center, no promotion of events, rental or leasing",0.0
categorical__industry_description_ Convenience food with gasoline stations,0.0
categorical__industry_description_ Convenience food stores,0.0
categorical__industry_description_ Convalescent homes or hospitals for psychiatric patients,0.0
"categorical__industry_description_ Controls and control accessories, industrial, manufacturing",0.0
"categorical__industry_description_ Controllers' and comptrollers' offices, government",0.0
"categorical__industry_description_ Controllers for process variables (e.g., electric, electronic, mechanical, pneumatic operation) manufacturing",0.0
"categorical__industry_description_ Control valves, industrial-type, manufacturing",0.0
"categorical__industry_description_ Control valves, fluid power, manufacturing",0.0
categorical__industry_description_ Control transformers manufacturing,0.0
"categorical__industry_description_ Control system (e.g., environmental, humidity, temperature) installation",0.0
"categorical__industry_description_ Control panels, electric power distribution, manufacturing",0.0
"categorical__industry_description_ Cooperage stock (e.g., heading, hoops, staves) manufacturing",0.0
categorical__industry_description_ Cooling tower installation,0.0
"categorical__industry_description_ Coolers, water, manufacturing",0.0
"categorical__industry_description_ Coolers, refrigeration, manufacturing",0.0
"categorical__industry_description_ Coolers or ice chests, polystyrene foam, manufacturing",0.0
"categorical__industry_description_ Coolers or ice chests, plastics (except foam), manufacturing",0.0
"categorical__industry_description_ Cooking utensils, fabricated metal, manufacturing",0.0
"categorical__industry_description_ Cooking equipment, commercial, merchant wholesalers",0.0
"categorical__industry_description_ Cookies, filled, manufacturing",0.0
"categorical__industry_description_ Cookie shops, on premise baking and carryout service",0.0
categorical__industry_description_ Cooked meats made from purchased carcasses,0.0
"categorical__industry_description_ Conveyors, farm-type, manufacturing",0.0
categorical__industry_description_ Conveyor system installation,0.0
"categorical__industry_description_ Conveyor belts, rubber, manufacturing",0.0
categorical__industry_description_ Conveying equipment (except farm) merchant wholesalers,0.0
categorical__industry_description_ Copying machines merchant wholesalers,0.0
"categorical__industry_description_ Copper smelting and refining, primary",0.0
categorical__industry_description_ Copper roofing installation,0.0
"categorical__industry_description_ Copper products made by rolling, drawing, or extruding purchased copper",0.0
categorical__industry_description_ Copper products made by drawing purchased copper,0.0
"categorical__industry_description_ Copper powder, flakes, and paste made from purchased copper",0.0
"categorical__industry_description_ Copper forgings made from purchased metals, unfinished",0.0
"categorical__industry_description_ Copper die-castings, unfinished, manufacturing",0.0
"categorical__industry_description_ Copper compounds, not specified elsewhere by process, manufacturing",0.0
"categorical__industry_description_ Copper and copper-based shapes (e.g., cake, ingot, slag, wire bar) made from purchased metal or scrap",0.0
categorical__industry_description_ Copper alloys made in primary copper smelting and refining mills,0.0
"categorical__industry_description_ Copper alloys (e.g., brass, bronze) made from purchased metal or scrap",0.0
"categorical__industry_description_ Copper alloy castings (except die-castings), unfinished, manufacturing",0.0
categorical__industry_description_ Copier rental or leasing,0.0
categorical__industry_description_ Cooperative owners' associations,0.0
"categorical__industry_description_ Cooperative hospital laundries (i.e., linen supply services)",0.0
categorical__industry_description_ Coroners' offices,0.0
"categorical__industry_description_ Cornices, wood, manufacturing",0.0
"categorical__industry_description_ Corn sweeteners (e.g., dextrose, fructose, glucose) made by wet milling corn",0.0
categorical__industry_description_ Corn starch manufacturing,0.0
categorical__industry_description_ Corn flour manufacturing,0.0
categorical__industry_description_ Corn chips and related corn snacks manufacturing,0.0
categorical__industry_description_ Corms farming,0.0
"categorical__industry_description_ Cores, sand foundry, manufacturing",0.0
"categorical__industry_description_ Cores (i.e., all-fiber, nonfiber ends of any material), fiber, made from purchased paperboard",0.0
categorical__industry_description_ Core drilling and test boring for construction,0.0
"categorical__industry_description_ Cords and braids, narrow woven, manufacturing",0.0
categorical__industry_description_ Cordage (except wire) manufacturing,0.0
"categorical__industry_description_ Cord for reinforcing rubber tires, industrial belting, and fuel cells manufacturing",0.0
"categorical__industry_description_ Cord connectors, electric, manufacturing",0.0
categorical__industry_description_ Cord (except wire) manufacturing,0.0
"categorical__industry_description_ Cotton and cotton balls, absorbent, manufacturing",0.0
"categorical__industry_description_ Cottages, housekeeping",0.0
categorical__industry_description_ Cottage construction general contractors,0.0
categorical__industry_description_ Cottage cheese manufacturing,0.0
"categorical__industry_description_ Costumes (e.g., lodge, masquerade, theatrical) cut and sewn from purchased fabric (except apparel contractors)",0.0
categorical__industry_description_ Cosmetics merchant wholesalers,0.0
"categorical__industry_description_ Cosmetic creams, lotions, and oils manufacturing",0.0
categorical__industry_description_ Corrugating iron or steel in cold rolling mills made from purchased iron or steel,0.0
categorical__industry_description_ Corrugated paper made from purchased paper or paperboard,0.0
categorical__industry_description_ Corrugated metal roofing installation,0.0
categorical__industry_description_ Corrugated and solid fiberboard pads made from purchased paper or paperboard,0.0
categorical__industry_description_ Corrugated and solid fiber boxes made from purchased paper or paperboard,0.0
"categorical__industry_description_ Corrosion protection, underground pipeline and oil storage tank",0.0
categorical__industry_description_ Corporate law offices,0.0
"categorical__industry_description_ Countertop and cabinet, metal (except residential-type), installation",0.0
"categorical__industry_description_ Counters and display cases, refrigerated, manufacturing",0.0
"categorical__industry_description_ Counters (e.g., electrical, electronic, mechanical), totalizing, manufacturing",0.0
"categorical__industry_description_ Countermeasure sets (e.g., active countermeasures, jamming equipment) manufacturing",0.0
"categorical__industry_description_ Counter top, residential-type, installation",0.0
categorical__industry_description_ Counseling services,0.0
"categorical__industry_description_ Couches, upholstered, manufacturing",0.0
"categorical__industry_description_ Couch springs, assembled, manufacturing",0.0
"categorical__industry_description_ Cottonseed oil, cake and meal, made in crushing mills",0.0
categorical__industry_description_ Cottonseed oil made from purchased oils,0.0
"categorical__industry_description_ Cotton, raw, merchant wholesalers",0.0
categorical__industry_description_ Cotton thread manufacturing,0.0
categorical__industry_description_ Cotton spun yarns made from purchased fiber,0.0
categorical__industry_description_ Cotton ginning machinery manufacturing,0.0
"categorical__industry_description_ Cotton farming, field and seed production",0.0
categorical__industry_description_ Craft supply stores (except needlecraft),0.0
"categorical__industry_description_ Crackers (e.g., graham, soda) manufacturing",0.0
categorical__industry_description_ Crabbing,0.0
"categorical__industry_description_ Cowls, sheet metal (except stampings), manufacturing",0.0
"categorical__industry_description_ Covers (e.g., boat, swimming pool, truck) made from purchased fabrics",0.0
"categorical__industry_description_ Couplings, pipe, made from purchased metal pipe",0.0
"categorical__industry_description_ Couplings, mechanical power transmission, manufacturing",0.0
"categorical__industry_description_ Couplings, hose, metal (except fluid power), manufacturing",0.0
categorical__industry_description_ County supervisors' and executives' offices,0.0
categorical__industry_description_ County development agencies,0.0
categorical__industry_description_ Country clubs,0.0
"categorical__industry_description_ Countertops, wood, manufacturing",0.0
"categorical__industry_description_ Countertops, plastics, manufacturing",0.0
"categorical__industry_description_ Countertops (i.e., kitchen, bathroom), wood or plastics laminated on wood, manufacturing",0.0
categorical__industry_description_ Crisis intervention centers,0.0
"categorical__industry_description_ Criminal justice statistics centers, government",0.0
"categorical__industry_description_ Criminal investigation offices, government",0.0
"categorical__industry_description_ Cribbing (i.e., shore protection), construction",0.0
categorical__industry_description_ Cresols made by distillation of coal tar,0.0
categorical__industry_description_ Credit unions,0.0
categorical__industry_description_ Credit agencies,0.0
"categorical__industry_description_ Cream separators, farm-type, manufacturing",0.0
categorical__industry_description_ Cream merchant wholesalers,0.0
categorical__industry_description_ Crating goods for shipping,0.0
"categorical__industry_description_ Crankshaft grinding machines metal cutting type, manufacturing",0.0
"categorical__industry_description_ Crankshaft assemblies, automotive and truck gasoline engine, manufacturing",0.0
"categorical__industry_description_ Cranes, industrial, merchant wholesalers",0.0
"categorical__industry_description_ Cranes, industrial truck, manufacturing",0.0
"categorical__industry_description_ Cranes, construction-type, manufacturing",0.0
"categorical__industry_description_ Cruise control mechanisms, electronic, automotive, truck, and bus, manufacturing",0.0
categorical__industry_description_ Crude petroleum refineries,0.0
categorical__industry_description_ Crude petroleum production,0.0
categorical__industry_description_ Crude petroleum from oil shale,0.0
categorical__industry_description_ Crude petroleum from oil sand,0.0
categorical__industry_description_ Crude oil terminals,0.0
categorical__industry_description_ Crude oil refining,0.0
"categorical__industry_description_ Crude oil merchant wholesalers (except bulk stations, terminals)",0.0
categorical__industry_description_ Crude corn oil manufacturing,0.0
categorical__industry_description_ Crude Oil Petroleum Pipelines,0.0
"categorical__industry_description_ Crucibles, fire clay, manufacturing",0.0
"categorical__industry_description_ Crowns, metal (e.g., bottle, can), stamping",0.0
categorical__industry_description_ Croutons and bread crumbs made in commercial bakeries,0.0
"categorical__industry_description_ Crossties, treating",0.0
