annual_average_employees,total_hours_worked,naics_code,industry_description,establishment_type,size,state,fatal_incident,source
22,26706.0,493110,generalwarehousingstorage,1.0,2,TX,0,OSHA_ITA_2016
60,89487.0,493110,generalwarehousingstorage,1.0,2,FL,0,OSHA_ITA_2016
35,70428.0,423830,pumpspumpingequipmentindustrialtypemerchantwholesalers,1.0,2,IA,0,OSHA_ITA_2016
5,8508.0,621910,emergencymedicaltransportationservicesairground,1.0,1,IL,0,OSHA_ITA_2016
46,34712.0,445110,grocerystores,Operating,2,TX,0,OSHA_ITA_2016
66,135903.0,332111,coldforgingsmadepurchasedironsteelunfinished,1.0,2,OH,0,OSHA_ITA_2016
68,96551.0,493110,generalwarehousingstorage,1.0,2,OK,0,OSHA_ITA_2016
34,74107.0,332313,airlocksfabricatedmetalplateworkmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
54,76380.0,445110,grocerystores,Operating,2,VA,0,OSHA_ITA_2016
71,107158.0,445110,grocerystores,Operating,2,VA,0,OSHA_ITA_2016
49,76841.0,493110,generalwarehousingstorage,1.0,2,AL,0,OSHA_ITA_2016
191,421654.0,325998,rustpreventivepreparationsmanufacturing,1.0,2,SC,0,OSHA_ITA_2016
70,108041.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
65,131346.0,493110,generalwarehousingstorage,1.0,2,TX,0,OSHA_ITA_2016
58,95251.0,445110,grocerystores,Operating,2,NY,0,OSHA_ITA_2016
91,200370.0,337127,furnitureinstitutionalmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
63,97243.0,445110,grocerystores,Operating,2,VA,0,OSHA_ITA_2016
65,100518.0,493110,generalwarehousingstorage,1.0,2,GA,0,OSHA_ITA_2016
83,108510.0,323111,offsetprintingexceptbooksprintinggreygoods,1.0,2,PA,0,OSHA_ITA_2016
78,108614.0,441310,autosalvageyardseretailingusedautoparts,1.0,2,MO,0,OSHA_ITA_2016
46,74094.0,445110,grocerystores,Operating,2,NY,0,OSHA_ITA_2016
222,48422708.0,621111,familyphysiciansofficesegcentersclinics,1.0,2,PA,0,OSHA_ITA_2016
68,96551.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
29,38234.0,493110,generalwarehousingstorage,1.0,2,OH,0,OSHA_ITA_2016
56,87668.0,445110,grocerystores,Operating,2,AL,0,OSHA_ITA_2016
56,89161.0,445110,grocerystores,Operating,2,SC,0,OSHA_ITA_2016
48,93392.0,621910,emergencymedicaltransportationservicesairground,1.0,2,IL,0,OSHA_ITA_2016
206,412000.0,115310,firefightingforest,1.0,2,MT,0,OSHA_ITA_2016
60,124800.0,332812,powdercoatingmetalsmetalproductstrade,1.0,2,AR,0,OSHA_ITA_2016
61,85920.0,445110,grocerystores,Operating,2,NJ,0,OSHA_ITA_2016
51,76714.0,445110,foodegroceriesstores,Operating,2,IL,0,OSHA_ITA_2016
51,71304.0,493110,generalwarehousingstorage,1.0,2,TX,0,OSHA_ITA_2016
20,10429.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,OH,0,OSHA_ITA_2016
65,99104.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
23,38284.0,493110,generalwarehousingstorage,1.0,2,PA,0,OSHA_ITA_2016
79,116631.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
322,532546.0,622110,generalmedicalsurgicalhospitals,1.0,3,PA,0,OSHA_ITA_2016
55,84509.0,445110,grocerystores,Operating,2,NC,0,OSHA_ITA_2016
60,99607.0,311351,candychocolatemadecacaobeans,1.0,2,PA,0,OSHA_ITA_2016
21,14866.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,OH,0,OSHA_ITA_2016
70,95768.0,493110,generalwarehousingstorage,1.0,2,GA,0,OSHA_ITA_2016
89,164397.0,493110,generalwarehousingstorage,1.0,2,IL,0,OSHA_ITA_2016
48,77994.0,445110,grocerystores,Operating,2,NC,0,OSHA_ITA_2016
37,78509.0,325510,waterrepellantcoatingswoodconcretemasonrymanufacturing,1.0,2,PA,0,OSHA_ITA_2016
11,27686.0,424810,beermerchantwholesalers,1.0,1,TX,0,OSHA_ITA_2016
65,100087.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
47,119436.0,493110,generalwarehousingstorage,1.0,2,NC,0,OSHA_ITA_2016
14,31198.0,621910,emergencymedicaltransportationservicesairground,1.0,1,IL,0,OSHA_ITA_2016
65,144959.0,311351,chocolateconfectionerymadecacaobeans,1.0,2,PA,0,OSHA_ITA_2016
72,109326.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
55,114400.0,484121,generalfreighttruckinglongdistancetruckloadtl,1.0,2,MI,0,OSHA_ITA_2016
62,118167.0,424820,alcoholicbeverageswinedistilledspiritsmerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
19,20687.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
20,36206.0,424820,alcoholicbeverageswinedistilledspiritsmerchantwholesalers,1.0,2,NM,0,OSHA_ITA_2016
23,34160.0,493110,generalwarehousingstorage,1.0,2,NJ,0,OSHA_ITA_2016
36,74880.0,236220,additionalterationrenovationgeneralcontractorscommercialinstitutionalbuilding,1.0,2,AZ,0,OSHA_ITA_2016
31,64316.0,424810,beermerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
82,175973.0,311351,liquorchocolatemadecacaobeans,1.0,2,PA,0,OSHA_ITA_2016
191,395454.0,424810,beermerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
72,149251.0,424820,alcoholicbeverageswinedistilledspiritsmerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
380,933889.0,623990,boysgirlsresidentialfacilitieseghomesranchesvillages,1.0,3,TX,0,OSHA_ITA_2016
14,10025.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
25,48220.0,327991,countertopsstonemanufacturing,1.0,2,PA,0,OSHA_ITA_2016
86,186753.0,238130,carpentryframing,1.0,2,DE,0,OSHA_ITA_2016
77,176616.0,424820,alcoholicbeverageswinedistilledspiritsmerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
7,9724.0,453310,thriftshopsusedmerchandise,1.0,1,TN,0,OSHA_ITA_2016
142,302919.0,424810,beermerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
177,315571.0,238210,electricalcontractors,1.0,2,KY,0,OSHA_ITA_2016
62,94815.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
17,17255.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,PA,0,OSHA_ITA_2016
106,216675.0,424810,beermerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
108,129747.0,311611,beefproducedslaughteringplants,1.0,2,NE,0,OSHA_ITA_2016
75,117410.0,445110,grocerystores,Operating,2,TN,0,OSHA_ITA_2016
301,802479.0,424810,beermerchantwholesalers,1.0,3,TX,0,OSHA_ITA_2016
13,26000.0,424810,beermerchantwholesalers,1.0,1,TX,0,OSHA_ITA_2016
66,106558.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
9,16710.0,561110,executivemanagementservices,1.0,1,OH,0,OSHA_ITA_2016
237,462818.0,424810,beermerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
40,88040.0,236220,commercialbuildingconstruction,1.0,2,TX,0,OSHA_ITA_2016
161,238980.0,623110,nursinghomes,1.0,3,PA,0,OSHA_ITA_2016
69,145050.0,424810,beermerchantwholesalers,1.0,2,NM,0,OSHA_ITA_2016
7,9440.0,453310,thriftshopsusedmerchandise,1.0,1,TN,0,OSHA_ITA_2016
43,67444.0,445110,grocerystores,Operating,2,NJ,0,OSHA_ITA_2016
45,87536.0,325910,printinginksmanufacturing,1.0,2,NC,0,OSHA_ITA_2016
64,91453.0,445110,grocerystores,Operating,2,VA,0,OSHA_ITA_2016
59,88091.0,445110,grocerystores,Operating,2,NC,0,OSHA_ITA_2016
60,90614.0,445110,grocerystores,Operating,2,LA,0,OSHA_ITA_2016
25,13648.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,PA,0,OSHA_ITA_2016
4,5459.0,453310,thriftshopsusedmerchandise,1.0,1,TN,0,OSHA_ITA_2016
62,92086.0,445110,grocerystores,Operating,2,GA,0,OSHA_ITA_2016
107,251191.0,623110,nursinghomes,1.0,2,LA,0,OSHA_ITA_2016
80,121448.0,333515,blankscuttingtoolmanufacturing,1.0,2,WI,0,OSHA_ITA_2016
12,14001.0,453310,thriftshopsusedmerchandise,1.0,1,TN,0,OSHA_ITA_2016
23,15744.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,PA,0,OSHA_ITA_2016
43,68640.0,441320,automotivetiredealers,1.0,2,PA,0,OSHA_ITA_2016
9,6891.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
17,13559.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
171,356806.0,336390,catalyticconvertersengineexhaustautomotivetruckbusmanufacturing,1.0,2,SD,0,OSHA_ITA_2016
82,168175.0,423720,plumbingsuppliesmerchantwholesalers,1.0,2,PA,0,OSHA_ITA_2016
306,1068606.0,327215,glassproductsexceptpackagingcontainersmadepurchasedglass,1.0,3,GA,0,OSHA_ITA_2016
13,13709.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
53,57698.0,921110,citytownmanagersoffices,3.0,2,MI,0,OSHA_ITA_2016
4,7386.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
3,716.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
30,59217.0,424490,juicescannedfreshmerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
16,29138.0,238220,mechanicalcontractors,1.0,2,PA,0,OSHA_ITA_2016
919,1282795.0,623311,assistedlivingfacilitiessitenursingfacilities,1.0,3,IL,0,OSHA_ITA_2016
26,52728.0,424490,juicescannedfreshmerchantwholesalers,1.0,2,MA,0,OSHA_ITA_2016
27,24278.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,PA,0,OSHA_ITA_2016
3,6772.0,236220,additionalterationrenovationsalebuilderscommercialinstitutionalbuilding,1.0,2,CA,0,OSHA_ITA_2016
30,1040.0,484210,usedhouseholdofficegoodsmoving,1.0,2,MS,0,OSHA_ITA_2016
345,507010.0,623311,continuingcareretirementcommunities,1.0,3,TX,0,OSHA_ITA_2016
933,1972344.0,322219,papercupsmadepurchasedpaperpaperboard,1.0,3,IL,0,OSHA_ITA_2016
95,383951.0,326199,awningsrigidplasticsfiberglassmanufacturing,1.0,3,PA,0,OSHA_ITA_2016
107,233449.0,236115,residentialconstructionsinglefamilygeneralcontractors,1.0,2,PA,0,OSHA_ITA_2016
33,65224.0,424490,juicescannedfreshmerchantwholesalers,1.0,2,WA,0,OSHA_ITA_2016
15,8906.0,621340,physicaltherapistsofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
86,177886.0,238220,hvacheatingventilationairconditioningcontractors,1.0,2,NY,0,OSHA_ITA_2016
30,17604.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,OH,0,OSHA_ITA_2016
381,950719.0,332913,stopcockdrainsplumbingmanufacturing,1.0,3,MO,0,OSHA_ITA_2016
112,212078.0,236220,additionalterationrenovationgeneralcontractorscommercialinstitutionalbuilding,1.0,2,VA,0,OSHA_ITA_2016
40,113326.0,327215,glassproductsexceptpackagingcontainersmadepurchasedglass,1.0,2,GA,0,OSHA_ITA_2016
30,61187.0,236220,commercialbuildingconstructiongeneralcontractors,1.0,2,TN,0,OSHA_ITA_2016
19,16332.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
50,80750.0,623110,nursinghomes,1.0,2,OK,0,OSHA_ITA_2016
29,63578.0,327992,blastfurnaceslagprocessing,1.0,2,AR,0,OSHA_ITA_2016
65,128401.0,327992,blastfurnaceslagprocessing,1.0,2,TX,0,OSHA_ITA_2016
14,26575.0,238350,garagedoorresidentialtypeinstallation,1.0,1,VA,0,OSHA_ITA_2016
43,69351.0,623110,nursinghomes,1.0,2,OK,0,OSHA_ITA_2016
50,104815.0,327992,blastfurnaceslagprocessing,1.0,2,AR,0,OSHA_ITA_2016
482,1256204.0,327215,glassproductsexceptpackagingcontainersmadepurchasedglass,1.0,3,TX,0,OSHA_ITA_2016
1,1611.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
52,92721.0,623110,nursinghomes,1.0,2,OK,0,OSHA_ITA_2016
27,51876.0,238220,plumbingcontractors,1.0,2,IL,0,OSHA_ITA_2016
584,1246613.0,221113,powergenerationnuclearelectric,1.0,3,MI,0,OSHA_ITA_2016
28,13850.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,OH,0,OSHA_ITA_2016
138,676567.0,327215,glassproductsexceptpackagingcontainersmadepurchasedglass,1.0,2,TX,0,OSHA_ITA_2016
781,1624480.0,484230,automobilecarriertruckinglongdistance,1.0,3,MS,0,OSHA_ITA_2016
90,135990.0,623110,nursinghomes,1.0,2,OH,0,OSHA_ITA_2016
150,306148.0,493190,documentstoragewarehousing,1.0,2,AZ,0,OSHA_ITA_2016
80,179344.0,237110,constructionmanagementwatersewerline,1.0,2,PA,0,OSHA_ITA_2016
25,15759.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,OH,0,OSHA_ITA_2016
201,416280.0,424210,druggistssundriesmerchantwholesalers,1.0,2,NJ,0,OSHA_ITA_2016
27,41600.0,484230,automobilecarriertruckinglongdistance,1.0,2,IL,0,OSHA_ITA_2016
33,25453.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,OH,0,OSHA_ITA_2016
50,104801.0,238130,carpentryframing,1.0,2,MD,0,OSHA_ITA_2016
74,149233.0,623110,homesagednursingcare,1.0,2,OK,0,OSHA_ITA_2016
115,239200.0,484230,automobilecarriertruckinglongdistance,1.0,2,MS,0,OSHA_ITA_2016
22,11777.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,OH,0,OSHA_ITA_2016
595,1140000.0,211111,petroleumcrudeproductioneextraction,1.0,3,AK,0,OSHA_ITA_2016
11,12731.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,PA,0,OSHA_ITA_2016
28,59939.0,238130,framingcontractors,1.0,2,CO,0,OSHA_ITA_2016
69,143520.0,484230,automobilecarriertruckinglongdistance,1.0,2,GA,0,OSHA_ITA_2016
3,2477.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
32,85038.0,484220,coalhaulingtrucklocal,1.0,2,PA,0,OSHA_ITA_2016
38,67555.0,423830,industrialmachineryequipmentexceptelectricalmerchantwholesalers,1.0,2,CA,0,OSHA_ITA_2016
18,12761.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
101,210080.0,484230,automobilecarriertruckinglongdistance,1.0,2,TX,0,OSHA_ITA_2016
140,29448200.0,311513,cheeseexceptcottagecheesemanufacturing,1.0,2,MI,0,OSHA_ITA_2016
42,88353.0,238130,framingcontractors,1.0,2,CO,0,OSHA_ITA_2016
68,169728.0,333111,chickenfeedersmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
5,9049.0,621340,physicaltherapyofficesegcentersclinics,1.0,1,OH,0,OSHA_ITA_2016
25,24847.0,621340,physicaltherapyofficesegcentersclinics,1.0,2,PA,0,OSHA_ITA_2016
78,162240.0,484230,automobilecarriertruckinglongdistance,1.0,2,TX,0,OSHA_ITA_2016
75,107764.0,445110,grocerystores,Operating,2,NC,0,OSHA_ITA_2016
167,314444.0,326150,polyurethanefoamproductsmanufacturing,1.0,2,NY,0,OSHA_ITA_2016
33,69243.0,238130,framingcontractors,1.0,2,LA,0,OSHA_ITA_2016
337,653151.0,238220,mechanicalcontractors,1.0,3,VA,0,OSHA_ITA_2016
57,84677.0,445110,grocerystores,Operating,2,NC,0,OSHA_ITA_2016
34,68011.0,332322,sheetmetalworkexceptstampingsmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
1065,2355303.0,211111,petroleumcrudeproductioneextraction,1.0,3,AK,0,OSHA_ITA_2016
67,116121.0,238310,drywallcontractors,1.0,2,WA,0,OSHA_ITA_2016
69,103218.0,445110,grocerystores,Operating,2,AL,0,OSHA_ITA_2016
64,103421.0,445110,grocerystores,Operating,2,NC,0,OSHA_ITA_2016
66,180011.0,333111,chickenfeedersmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
34,71037.0,238130,framingcontractors,1.0,2,TN,0,OSHA_ITA_2016
49,75675.0,445110,grocerystores,Operating,2,NY,0,OSHA_ITA_2016
68,141440.0,444190,buildingmaterialssupplydealers,1.0,2,GA,0,OSHA_ITA_2016
68,95364.0,445110,grocerystores,Operating,2,SC,0,OSHA_ITA_2016
135,259926.0,313210,fiberglassfabricsweaving,1.0,2,WV,0,OSHA_ITA_2016
77,180178.0,332710,machineshops,1.0,2,PA,0,OSHA_ITA_2016
66,101596.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
67,98019.0,441120,antiqueautodealers,Operating,2,CT,0,OSHA_ITA_2016
81,151644.0,623311,assistedlivingfacilitiessitenursingfacilities,Operating,2,OH,0,OSHA_ITA_2016
143,294774.0,623110,nursinghomes,Operating,2,OH,0,OSHA_ITA_2016
72,89027.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
205,405080.0,337110,kitchencabinetsexceptfreestandingstockcustomwoodmanufacturing,1.0,2,TX,0,OSHA_ITA_2016
56,85871.0,445110,grocerystores,Operating,2,VA,0,OSHA_ITA_2016
58,85875.0,445110,grocerystores,Operating,2,GA,0,OSHA_ITA_2016
230,361237.0,622210,hospitalspsychiatricexceptconvalescent,1.0,3,OH,0,OSHA_ITA_2016
86,176000.0,337110,countertopsekitchenbathroomwoodplasticslaminatedwoodmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
40,2125.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
56,81623.0,445110,grocerystores,Operating,2,NC,0,OSHA_ITA_2016
90,190087.0,311213,barleymaltmanufacturing,1.0,2,ND,0,OSHA_ITA_2016
68,65355.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
119,213000.0,623110,skillednursingfacilities,3.0,2,MO,0,OSHA_ITA_2016
71,81021.0,445110,grocerystores,Operating,2,TN,0,OSHA_ITA_2016
68,74741.0,445110,grocerystores,Operating,2,FL,0,OSHA_ITA_2016
61,78212.0,445110,grocerystores,Operating,2,GA,0,OSHA_ITA_2016
83,74581.0,445110,grocerystores,Operating,2,DE,0,OSHA_ITA_2016
30,58502.0,332710,machineshops,1.0,2,TX,0,OSHA_ITA_2016
68,124931.0,423830,valveshydraulicpneumaticmerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
169,22105.0,337122,furniturewoodhouseholdtypenotupholsteredexcepttvradiohousingssewingmachinecabinetsmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
70,40321.0,445110,grocerystores,Operating,2,VA,0,OSHA_ITA_2016
74,81039.0,445110,grocerystores,Operating,2,VA,0,OSHA_ITA_2016
611,1392733.0,334419,piezoelectricdevicesmanufacturing,1.0,3,NY,0,OSHA_ITA_2016
356,813778.0,325211,thermoplasticresinsplasticsmaterialsmanufacturing,1.0,3,TX,0,OSHA_ITA_2016
34,64189.0,238220,mechanicalcontractors,1.0,2,TX,0,OSHA_ITA_2016
27,54831.0,424490,juicescannedfreshmerchantwholesalers,1.0,2,CA,0,OSHA_ITA_2016
19,38360.0,424490,juicescannedfreshmerchantwholesalers,1.0,2,CA,0,OSHA_ITA_2016
26,54775.0,333249,injectionmoldingmachineryplasticsmanufacturing,1.0,2,KY,0,OSHA_ITA_2016
23,49638.0,238130,framingcontractors,1.0,2,CA,0,OSHA_ITA_2016
24,55351.0,334419,piezoelectricdevicesmanufacturing,1.0,2,NY,0,OSHA_ITA_2016
111,158627.0,622110,generalmedicalsurgicalhospitals,1.0,2,GA,0,OSHA_ITA_2016
367,711005.0,335999,powerconverterunitseacdcstaticmanufacturing,1.0,3,CO,0,OSHA_ITA_2016
12,24837.0,334513,electrodesusedindustrialprocessmeasurementmanufacturing,1.0,1,NY,0,OSHA_ITA_2016
24,41680.0,311213,barleymaltmanufacturing,1.0,2,WI,0,OSHA_ITA_2016
24,56102.0,334419,piezoelectricdevicesmanufacturing,1.0,2,MI,0,OSHA_ITA_2016
34,61046.0,332323,balconyrailingsmetalmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
131,178433.0,484220,tankertruckingegchemicaljuicemilkpetroleumlocal,1.0,2,PA,0,OSHA_ITA_2016
56,92071.0,623110,nursinghomes,1.0,2,GA,0,OSHA_ITA_2016
50,104801.0,238130,framingcontractors,1.0,2,MD,0,OSHA_ITA_2016
50,123560.0,541712,medicalresearchdevelopmentlaboratoriesservicesexceptbiotechnologyresearchdevelopment,1.0,2,IL,0,OSHA_ITA_2016
27,54011.0,238220,plumbers,1.0,2,NE,0,OSHA_ITA_2016
30,75181.0,334419,harnessassemblieselectronicusemanufacturing,1.0,2,MI,0,OSHA_ITA_2016
24,44731.0,238220,hvacheatingventilationairconditioningcontractors,1.0,2,TX,0,OSHA_ITA_2016
160,361434.0,334419,piezoelectricdevicesmanufacturing,1.0,2,NC,0,OSHA_ITA_2016
3,7458.0,333111,feedprocessingequipmentfarmtypemanufacturing,1.0,1,OH,0,OSHA_ITA_2016
114,229120.0,325412,pharmaceuticalpreparationsegcapsuleslinimentsointmentstabletsmanufacturing,1.0,2,CT,0,OSHA_ITA_2016
65,121411.0,325412,pharmaceuticalpreparationsegcapsuleslinimentsointmentstabletsmanufacturing,1.0,2,MI,0,OSHA_ITA_2016
49,82873.0,325412,pharmaceuticalpreparationsegcapsuleslinimentsointmentstabletsmanufacturing,1.0,2,CT,0,OSHA_ITA_2016
96,187426.0,236220,commercialbuildingconstruction,1.0,2,FL,0,OSHA_ITA_2016
18,38601.0,238130,framingcontractors,1.0,1,CA,0,OSHA_ITA_2016
41,90983.0,334419,piezoelectricdevicesmanufacturing,1.0,2,UT,0,OSHA_ITA_2016
193,386000.0,311511,acidophilusmilkmanufacturing,1.0,2,MA,0,OSHA_ITA_2016
675,1634816.0,325110,olefinsmaderefinedpetroleumliquidhydrocarbons,1.0,3,TX,0,OSHA_ITA_2016
50,105914.0,238130,framingcontractors,1.0,2,MA,0,OSHA_ITA_2016
24,50376.0,238130,framingcontractors,1.0,2,AZ,0,OSHA_ITA_2016
551,1324205.0,325110,olefinsmaderefinedpetroleumliquidhydrocarbons,1.0,3,TX,0,OSHA_ITA_2016
31,64946.0,238130,framingcontractors,1.0,2,CA,0,OSHA_ITA_2016
29,60709.0,238130,framingcontractors,1.0,2,NJ,0,OSHA_ITA_2016
140,247002.0,112310,chickeneggproduction,1.0,2,NE,0,OSHA_ITA_2016
34,72547.0,238130,framingcontractors,1.0,2,GA,0,OSHA_ITA_2016
40,82927.0,332323,stairsmetalmanufacturing,1.0,2,MI,0,OSHA_ITA_2016
16,33879.0,238130,framingcontractors,1.0,1,MI,0,OSHA_ITA_2016
10,20800.0,447110,gasolinestationsconveniencestores,1.0,1,NV,0,OSHA_ITA_2016
80,107959.0,623110,skillednursingfacilities,1.0,2,OH,0,OSHA_ITA_2016
64,76347.0,447110,gasolinestationsconveniencestores,1.0,2,NV,0,OSHA_ITA_2016
43,89822.0,561621,securitysystemmonitoringservices,1.0,2,NE,0,OSHA_ITA_2016
10,17056.0,447110,gasolinestationsconveniencestores,1.0,1,NV,0,OSHA_ITA_2016
20,30645.0,447110,gasolinestationsconveniencestores,1.0,2,NV,0,OSHA_ITA_2016
19,33344.0,447110,gasolinestationsconveniencestores,1.0,2,NV,0,OSHA_ITA_2016
50,102117.0,423510,metalsservicecenters,1.0,2,TX,0,OSHA_ITA_2016
14,29164.0,423510,metalsservicecenters,1.0,1,FL,0,OSHA_ITA_2016
20,43000.0,333514,cuttingdiesmetalworkingmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
40,64036.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
70,104567.0,623311,assistedlivingfacilitiessitenursingfacilities,1.0,2,TX,0,OSHA_ITA_2016
72,165937.0,811310,industrialequipmentmachineryrepairmaintenanceservices,1.0,2,LA,0,OSHA_ITA_2016
18,26282.0,445110,grocerystores,1.0,1,WI,0,OSHA_ITA_2016
293,670122.0,327213,glasspackagingcontainersmanufacturing,1.0,3,NC,0,OSHA_ITA_2016
34,59336.0,423830,bakerymachineryequipmentmerchantwholesalers,1.0,2,IL,0,OSHA_ITA_2016
50,40435.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
43,92450.0,333413,airpurificationequipmentstationarymanufacturing,1.0,2,GA,0,OSHA_ITA_2016
25,52245.0,811310,industrialequipmentmachineryrepairmaintenanceservices,1.0,2,TX,0,OSHA_ITA_2016
83,188455.0,811310,foodmachineryrepairmaintenanceservices,1.0,2,IL,0,OSHA_ITA_2016
346,520192.0,238390,caulkingewaterproofingcontractors,1.0,2,GA,0,OSHA_ITA_2016
50,107046.0,323111,offsetprintingexceptbooksprintinggreygoods,1.0,2,WI,0,OSHA_ITA_2016
117,159684.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
132,153315.0,321113,sawmills,1.0,2,MI,0,OSHA_ITA_2016
115,172883.0,623110,nursinghomes,1.0,2,OH,0,OSHA_ITA_2016
40,79657.0,327992,blastfurnaceslagprocessing,1.0,2,NC,0,OSHA_ITA_2016
50,77945.0,623311,assistedlivingfacilitiessitenursingfacilities,1.0,2,OH,0,OSHA_ITA_2016
26,47519.0,332710,machineshops,1.0,2,TX,0,OSHA_ITA_2016
250,475136.0,311511,milkfluidexceptcannedmanufacturing,1.0,3,MA,0,OSHA_ITA_2016
45,100850.0,484210,usedhouseholdofficegoodsmoving,1.0,2,MA,0,OSHA_ITA_2016
190,356727.0,322211,boxescorrugatedsolidfibermadepurchasedpaperpaperboard,1.0,2,MA,0,OSHA_ITA_2016
37,67628.0,322211,boxescorrugatedsolidfibermadepurchasedpaperpaperboard,1.0,2,CT,0,OSHA_ITA_2016
108,143887.0,623312,assistedlivingfacilitiessitenursingcarefacilities,1.0,2,CT,0,OSHA_ITA_2016
83,197912.0,484220,refrigeratedproductstruckinglocal,1.0,2,MA,0,OSHA_ITA_2016
48,99840.0,442210,floorcoveringstoresexceptwoodceramictileonly,1.0,2,OH,0,OSHA_ITA_2016
208,488480.0,238910,gradingconstructionsites,1.0,2,TX,0,OSHA_ITA_2016
103,156229.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
39,68320.0,331110,steelmanufacturing,1.0,2,WI,0,OSHA_ITA_2016
64,92032.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
88,138283.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
35,45019.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
21,34295.0,447110,gasolinestationsconveniencestores,1.0,2,NV,0,OSHA_ITA_2016
25,38777.0,447110,gasolinestationsconveniencestores,1.0,2,NV,0,OSHA_ITA_2016
51,132241.0,484121,truckinggeneralfreightlongdistancetruckloadtl,1.0,2,TX,0,OSHA_ITA_2016
1,2080.0,236220,commercialbuildingconstruction,1.0,1,NV,0,OSHA_ITA_2016
34,44511.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
48,5176.0,447110,gasolinestationsconveniencestores,1.0,2,NV,0,OSHA_ITA_2016
93,127356.0,445110,grocerystores,1.0,2,WI,0,OSHA_ITA_2016
