feature,importance
categorical__industry_description_masonrypointingcleaningcaulking,0.0003995344076195604
categorical__industry_description_buildingmaterialssupplydealers,0.00039760771952816363
categorical__industry_description_truckingspecializedfreightexceptusedgoodslocal,0.0003958382526662253
categorical__state_wa,0.0003946893005200244
categorical__industry_description_noncurrentcarryingwiringdevicemanufacturing,0.0003889483017924588
categorical__industry_description_usedmerchandisestores,0.00038374695278333717
categorical__industry_description_materialsrecoveryfacilitiesmrf,0.00038347136534282113
categorical__state_ut,0.0003624597914240813
categorical__industry_description_commercialbuildingconstruction,0.0003576436211037999
categorical__industry_description_electricpowerdistributionsystems,0.0003565240028674685
categorical__industry_description_transportation,0.0003497542300809726
categorical__industry_description_foundationbuildingpouredconcretecontractors,0.0003458927217064757
categorical__industry_description_buildingdemolition,0.000339848378316918
categorical__state_dc,0.0003317854401749921
categorical__industry_description_schoolbusservices,0.0003284616785429345
categorical__industry_description_tankerfuellocal,0.0003274810977354656
categorical__industry_description_softdrinkmanufacturing,0.000321461618637431
categorical__industry_description_publicutilityholdingcompanies,0.0003186842489632031
categorical__industry_description_multicraft,0.00030729589871783075
categorical__industry_description_homefurnishingsstores,0.00030504108449671554
categorical__industry_description_residentialconstructionmultifamilygeneralcontractors,0.000295354278828382
categorical__industry_description_singlefamilydetachednewhomeconstruction,0.0002949131037400531
categorical__industry_description_paintingtrafficlanesparkinglots,0.00029460449994685764
categorical__industry_description_cablenoninsulatedwiremadepurchasedwire,0.00029433039998599044
categorical__industry_description_guardservices,0.0002850787588410956
categorical__industry_description_deliveryserviceexceptpartintercitycarriernetworkuspostalservice,0.00027672118099552245
categorical__industry_description_warehousingstoragegeneralmerchandise,0.00027283549440610164
categorical__industry_description_generallinegroceriesmerchantwholesalers,0.00027218021627404697
categorical__industry_description_citytownmanagersoffices,0.00026914727342338464
categorical__industry_description_wholesalebuildingmaterials,0.0002688642144818669
categorical__industry_description_fluidmilkmanufacturing,0.0002623218561124033
categorical__industry_description_miscellaneousretailstoresnec,0.00026012792031104544
categorical__industry_description_resorthotelscasinos,0.00025938824929719616
categorical__industry_description_supportactivitiesoilgasoperations,0.00025635683046757596
categorical__industry_description_chickeneggstablehatchingproduction,0.00025544813965927955
categorical__industry_description_petroleumcrudeproductioneextraction,0.0002471039065017261
categorical__industry_description_homebuilderssale,0.00024153535388584134
categorical__industry_description_croissantsbakingmadecommercialbakeries,0.00023809355650023715
categorical__industry_description_prefabricatedcommercialbuildingerection,0.00023397431124185555
categorical__state_ak,0.0002335150463352181
categorical__industry_description_awningsrigidplasticsfiberglassmanufacturing,0.00023339106913234758
categorical__industry_description_busoperationschoolemployee,0.00023155317797109236
categorical__industry_description_motorfreightcarriergenerallocal,0.00022941731277127122
categorical__industry_description_machineshops,0.00022913677450819972
categorical__industry_description_automotivetiredealers,0.0002238952747790721
categorical__state_vt,0.00022212780855901366
categorical__industry_description_medicaltransport,0.00022169066336602368
categorical__industry_description_gasolinestationsconveniencestores,0.00022134410973643145
categorical__industry_description_thriftshopsusedmerchandise,0.00022072481839240766
categorical__industry_description_newcardealers,0.00021568871844752612
categorical__state_sd,0.00021545948060803746
categorical__industry_description_homecentersbuildingmaterials,0.00021444728064446818
categorical__industry_description_grocerystore,0.00021307364034337873
categorical__industry_description_cheeseexceptcottagecheesemanufacturing,0.00020123057932619576
categorical__industry_description_otherbuildingmaterialsdealers,0.00019631482433544973
categorical__industry_description_valvesplumbingheatingmerchantwholesalers,0.0001955704131305302
categorical__industry_description_janitorialcontractor,0.0001943180090537903
categorical__industry_description_structuralpestcontrol,0.00018831363645746755
categorical__industry_description_physicalscienceresearchdevelopmentlaboratoriesservicesexceptbiotechnologyresearchdevelopment,0.0001856450076720827
categorical__industry_description_industrialsuppliesmerchantwholesalers,0.0001709791711502462
categorical__industry_description_physicalfitnessfacilities,0.00016953861284276
categorical__industry_description_undergroundutilitylocating,0.00016922206327977643
categorical__industry_description_mechanicalcontractors,0.0001685301256415679
categorical__industry_description_commercialindustrialmachineryrepairmaintenanceservices,0.0001632927720678873
categorical__industry_description_elementarysecondaryschools,0.00015810801798069916
categorical__industry_description_fastfoodrestaurants,0.00015713290429924338
categorical__industry_description_departmentstores,0.00015547157854622613
categorical__industry_description_offsetprintingexceptbooksprintinggreygoods,0.00015288184421799228
categorical__industry_description_hospicecareserviceshome,0.0001517388905974403
categorical__industry_description_leadsmeltingrefiningprimary,0.000150485256176482
